type,timestamp,time_diff,totalCursorDistance,totalMouseClicks,user_id,version_id,option_id,old_vote,new_vote,vote_diff,option_position,option_position_view,filled_page_action,version,old_group,new_group,card_order,new_position,old_position,raw_page_action,diff_square,num_groupings,distance_diff,abs_distance,cumulative_distance,cumulative_voting_time,cumulative_cursor_distance,cumsum_diff_square,step
options/updateOptionVotes,2023-10-06 17:19:58.659000+00:00,28.287000000000003,2699.656542884079,1,S021,v4,option_10,0.0,-3.0,-3.0,16.0,9.0,voting,v4_long_interactive,,,18.0,,,,9.0,25,5.0,5.0,58.0,281.586,33600.00924346672,573.0,24
options/updateOptionVotes,2023-10-06 17:20:07.323000+00:00,8.664,659.5845379873972,2,S021,v4,option_6,0.0,-2.0,-2.0,18.0,7.0,voting,v4_long_interactive,,,11.0,,,,4.0,25,2.0,2.0,60.0,290.25,34259.59378145412,577.0,25
options/updateOptionPosition,2023-10-06 17:20:10.971000+00:00,3.648000000000001,1514.681205687827,2,S021,v4,option_6,,,,17.0,8.0,voting,v4_long_interactive,Negative,Negative,11.0,17.0,18.0,,,25,-1.0,1.0,61.0,293.898,35774.274987141944,581.0,26
options/updateOptionPosition,2023-10-06 17:20:19.739000+00:00,8.768,1249.3242287355995,1,S021,v4,option_7,,,,17.0,8.0,voting,v4_long_interactive,Negative,Negative,8.0,17.0,20.0,,,25,0.0,0.0,61.0,302.666,37023.59921587754,585.0,27
options/updateOptionVotes,2023-10-06 17:20:24.601000+00:00,4.861999999999999,1033.4947382897194,1,S021,v4,option_7,0.0,-2.0,-2.0,17.0,8.0,voting,v4_long_interactive,,,8.0,,,,4.0,25,0.0,0.0,61.0,307.528,38057.09395416726,589.0,28
options/updateOptionVotes,2023-10-06 17:20:38.902000+00:00,14.301,1674.5132079564069,2,S021,v4,option_3,0.0,-3.0,-3.0,24.0,1.0,voting,v4_long_interactive,,,24.0,,,,9.0,25,7.0,7.0,68.0,321.829,39731.60716212367,598.0,29
options/updateOptionPosition,2023-10-06 17:20:42.405000+00:00,3.503,1519.2417416917338,2,S021,v4,option_3,,,,17.0,8.0,voting,v4_long_interactive,Negative,Negative,24.0,17.0,24.0,,,25,-7.0,7.0,75.0,325.332,41250.8489038154,607.0,30
options/updateOptionVotes,2023-10-06 17:20:56.304000+00:00,13.899000000000004,4084.695304321757,1,S021,v4,option_21,8.0,9.0,1.0,1.0,24.0,voting,v4_long_interactive,,,9.0,,,,17.0,25,-16.0,16.0,91.0,339.23100000000005,45335.54420813716,624.0,31
options/updateOptionVotes,2023-10-06 17:20:59.803000+00:00,3.499,325.53731579506484,2,S021,v4,option_22,8.0,9.0,1.0,2.0,23.0,voting,v4_long_interactive,,,23.0,,,,17.0,25,1.0,1.0,92.0,342.73,45661.08152393223,641.0,32
options/updateOptionVotes,2023-10-06 17:21:02.773000+00:00,2.97,209.8440321871192,2,S021,v4,option_20,4.0,5.0,1.0,3.0,22.0,voting,v4_long_interactive,,,22.0,,,,9.0,25,1.0,1.0,93.0,345.70000000000005,45870.92555611934,650.0,33
options/updateOptionVotes,2023-10-06 17:21:14.169000+00:00,11.396,510.7190690353099,3,S021,v4,option_20,5.0,7.0,2.0,3.0,22.0,voting,v4_long_interactive,,,22.0,,,,24.0,25,0.0,0.0,93.0,357.096,46381.64462515465,674.0,34
options/updateOptionVotes,2023-10-06 17:21:29.874000+00:00,15.705000000000002,967.0727094287532,2,S021,v4,option_13,3.0,4.0,1.0,7.0,18.0,voting,v4_long_interactive,,,1.0,,,,7.0,25,4.0,4.0,97.0,372.801,47348.71733458341,681.0,35
options/updateOptionVotes,2023-10-06 17:21:49.720000+00:00,19.846,1324.5003946466095,2,S021,v4,option_11,0.0,3.0,3.0,15.0,10.0,voting,v4_long_interactive,,,4.0,,,,9.0,25,8.0,8.0,105.0,392.6470000000001,48673.21772923002,690.0,36
options/updateOptionPosition,2023-10-06 17:21:52.924000+00:00,3.204,1325.543227610135,2,S021,v4,option_11,,,,11.0,14.0,voting,v4_long_interactive,Neutral,Neutral,4.0,11.0,15.0,,,25,-4.0,4.0,109.0,395.851,49998.76095684015,699.0,37
options/updateOptionVotes,2023-10-06 17:21:56.526000+00:00,3.602,1244.9379484437927,1,S021,v4,option_19,3.0,4.0,1.0,12.0,13.0,voting,v4_long_interactive,,,3.0,,,,7.0,25,1.0,1.0,110.0,399.453,51243.69890528394,706.0,38
options/updateOptionPosition,2023-10-06 17:22:01.045000+00:00,4.519,1235.998751965713,2,S021,v4,option_19,,,,9.0,16.0,voting,v4_long_interactive,Neutral,Neutral,3.0,9.0,12.0,,,25,-3.0,3.0,113.0,403.972,52479.69765724966,713.0,39
options/updateOptionVotes,2023-10-09 14:35:54.770000+00:00,21.854,4204.7091282154415,2,S026,v4,option_15,0.0,5.0,5.0,1.0,24.0,voting,v4_long_interactive,,,24.0,,,,25.0,24,1.0,1.0,1.0,21.854,4204.7091282154415,25.0,1
options/updateOptionVotes,2023-10-09 14:35:58.208000+00:00,3.438,173.9121606012201,2,S026,v4,option_14,0.0,5.0,5.0,2.0,23.0,voting,v4_long_interactive,,,14.0,,,,25.0,24,1.0,1.0,2.0,25.292,4378.621288816662,50.0,2
options/updateOptionVotes,2023-10-09 14:36:01.340000+00:00,3.132,276.4085844421281,2,S026,v4,option_24,0.0,5.0,5.0,3.0,22.0,voting,v4_long_interactive,,,13.0,,,,25.0,24,1.0,1.0,3.0,28.424,4655.02987325879,75.0,3
options/updateOptionVotes,2023-10-09 14:36:06.651000+00:00,5.311,541.8520685613721,2,S026,v4,option_13,0.0,5.0,5.0,4.0,21.0,voting,v4_long_interactive,,,23.0,,,,25.0,24,1.0,1.0,4.0,33.735,5196.881941820162,100.0,4
options/updateOptionVotes,2023-10-09 14:36:10.587000+00:00,3.936,229.46008266559136,2,S026,v4,option_25,0.0,5.0,5.0,5.0,20.0,voting,v4_long_interactive,,,21.0,,,,25.0,24,1.0,1.0,5.0,37.671,5426.342024485753,125.0,5
options/updateOptionVotes,2023-10-09 14:36:13.163000+00:00,2.576,144.28712655654246,2,S026,v4,option_4,0.0,4.0,4.0,6.0,19.0,voting,v4_long_interactive,,,10.0,,,,16.0,24,1.0,1.0,6.0,40.247,5570.629151042295,141.0,6
options/updateOptionVotes,2023-10-09 14:36:15.551000+00:00,2.388,264.8814335863954,2,S026,v4,option_4,4.0,5.0,1.0,6.0,19.0,voting,v4_long_interactive,,,10.0,,,,9.0,24,0.0,0.0,6.0,42.635,5835.510584628692,150.0,7
options/updateOptionVotes,2023-10-09 14:36:17.821000+00:00,2.27,233.44539377397967,2,S026,v4,option_23,0.0,5.0,5.0,7.0,18.0,voting,v4_long_interactive,,,17.0,,,,25.0,24,1.0,1.0,7.0,44.905,6068.955978402671,175.0,8
options/updateOptionVotes,2023-10-09 14:36:20.636000+00:00,2.815,191.551947446376,2,S026,v4,option_8,0.0,5.0,5.0,8.0,17.0,voting,v4_long_interactive,,,9.0,,,,25.0,24,1.0,1.0,8.0,47.72,6260.507925849047,200.0,9
options/updateOptionVotes,2023-10-09 14:36:22.962000+00:00,2.326,219.54330793817687,2,S026,v4,option_11,0.0,5.0,5.0,9.0,16.0,voting,v4_long_interactive,,,8.0,,,,25.0,24,1.0,1.0,9.0,50.046,6480.051233787223,225.0,10
options/updateOptionVotes,2023-10-09 14:36:24.898000+00:00,1.936,142.06408926648902,2,S026,v4,option_19,0.0,5.0,5.0,10.0,15.0,voting,v4_long_interactive,,,4.0,,,,25.0,24,1.0,1.0,10.0,51.982,6622.115323053713,250.0,11
options/updateOptionVotes,2023-10-09 14:36:26.979000+00:00,2.081,146.15937221065397,2,S026,v4,option_20,0.0,5.0,5.0,11.0,14.0,voting,v4_long_interactive,,,7.0,,,,25.0,24,1.0,1.0,11.0,54.063,6768.274695264367,275.0,12
options/updateOptionVotes,2023-10-09 14:36:29.084000+00:00,2.105,162.52123854188866,2,S026,v4,option_9,0.0,5.0,5.0,12.0,13.0,voting,v4_long_interactive,,,3.0,,,,25.0,24,1.0,1.0,12.0,56.168,6930.795933806256,300.0,13
options/updateOptionVotes,2023-10-09 14:36:31.660000+00:00,2.576,269.900068028881,2,S026,v4,option_30,0.0,5.0,5.0,13.0,12.0,voting,v4_long_interactive,,,18.0,,,,25.0,24,1.0,1.0,13.0,58.744,7200.6960018351365,325.0,14
options/updateOptionVotes,2023-10-09 14:36:33.646000+00:00,1.986,119.78844999196276,2,S026,v4,option_1,0.0,5.0,5.0,14.0,11.0,voting,v4_long_interactive,,,2.0,,,,25.0,24,1.0,1.0,14.0,60.73,7320.484451827099,350.0,15
options/updateOptionVotes,2023-10-09 14:36:35.879000+00:00,2.233,144.96649081321692,2,S026,v4,option_31,0.0,5.0,5.0,15.0,10.0,voting,v4_long_interactive,,,5.0,,,,25.0,24,1.0,1.0,15.0,62.963,7465.450942640316,375.0,16
options/updateOptionVotes,2023-10-09 14:36:38.431000+00:00,2.552,112.28729599077052,2,S026,v4,option_21,0.0,5.0,5.0,16.0,9.0,voting,v4_long_interactive,,,22.0,,,,25.0,24,1.0,1.0,16.0,65.515,7577.7382386310865,400.0,17
options/updateOptionVotes,2023-10-09 14:36:41.143000+00:00,2.712,148.407271491435,2,S026,v4,option_6,0.0,5.0,5.0,17.0,8.0,voting,v4_long_interactive,,,20.0,,,,25.0,24,1.0,1.0,17.0,68.227,7726.145510122521,425.0,18
options/updateOptionVotes,2023-10-09 14:36:43.156000+00:00,2.013,126.18390851451215,2,S026,v4,option_26,0.0,5.0,5.0,18.0,7.0,voting,v4_long_interactive,,,1.0,,,,25.0,24,1.0,1.0,18.0,70.24,7852.329418637034,450.0,19
options/updateOptionVotes,2023-10-09 14:36:45.721000+00:00,2.565,134.08985068848506,2,S026,v4,option_16,0.0,5.0,5.0,19.0,6.0,voting,v4_long_interactive,,,6.0,,,,25.0,24,1.0,1.0,19.0,72.80499999999999,7986.419269325519,475.0,20
options/updateOptionVotes,2023-10-09 14:36:54.329000+00:00,8.607999999999997,3693.5633195057862,2,S026,v4,option_15,5.0,3.0,-2.0,1.0,24.0,voting,v4_long_interactive,,,24.0,,,,-16.0,24,-18.0,18.0,37.0,81.413,11679.982588831306,459.0,21
options/updateOptionVotes,2023-10-09 14:36:57.198000+00:00,2.869,414.88832628704864,2,S026,v4,option_14,5.0,4.0,-1.0,2.0,23.0,voting,v4_long_interactive,,,14.0,,,,-9.0,24,1.0,1.0,38.0,84.282,12094.870915118354,450.0,22
options/updateOptionVotes,2023-10-09 14:36:59.337000+00:00,2.139,520.4410067291358,2,S026,v4,option_15,3.0,4.0,1.0,1.0,24.0,voting,v4_long_interactive,,,24.0,,,,7.0,24,-1.0,1.0,39.0,86.42099999999999,12615.31192184749,457.0,23
options/updateOptionVotes,2023-10-09 14:37:01.462000+00:00,2.125,264.0371048515171,2,S026,v4,option_24,5.0,4.0,-1.0,3.0,22.0,voting,v4_long_interactive,,,13.0,,,,-9.0,24,2.0,2.0,41.0,88.54599999999999,12879.349026699008,448.0,24
options/updateOptionVotes,2023-10-09 14:37:03.474000+00:00,2.012,385.4963402086964,2,S026,v4,option_13,5.0,4.0,-1.0,4.0,21.0,voting,v4_long_interactive,,,23.0,,,,-9.0,24,1.0,1.0,42.0,90.558,13264.845366907704,439.0,25
options/updateOptionVotes,2023-10-09 14:37:05.230000+00:00,1.7560000000000002,365.2215009177712,2,S026,v4,option_25,5.0,4.0,-1.0,5.0,20.0,voting,v4_long_interactive,,,21.0,,,,-9.0,24,1.0,1.0,43.0,92.314,13630.066867825475,430.0,26
options/updateOptionVotes,2023-10-09 14:37:06.940000+00:00,1.71,375.5470437019637,2,S026,v4,option_4,5.0,4.0,-1.0,6.0,19.0,voting,v4_long_interactive,,,10.0,,,,-9.0,24,1.0,1.0,44.0,94.024,14005.613911527438,421.0,27
options/updateOptionVotes,2023-10-09 14:37:08.537000+00:00,1.597,360.1759413752818,2,S026,v4,option_23,5.0,4.0,-1.0,7.0,18.0,voting,v4_long_interactive,,,17.0,,,,-9.0,24,1.0,1.0,45.0,95.621,14365.78985290272,412.0,28
options/updateOptionVotes,2023-10-09 14:37:10.169000+00:00,1.632,362.4924178639536,2,S026,v4,option_8,5.0,4.0,-1.0,8.0,17.0,voting,v4_long_interactive,,,9.0,,,,-9.0,24,1.0,1.0,46.0,97.253,14728.282270766673,403.0,29
options/updateOptionVotes,2023-10-09 14:37:12.103000+00:00,1.934,371.1149922825018,2,S026,v4,option_11,5.0,4.0,-1.0,9.0,16.0,voting,v4_long_interactive,,,8.0,,,,-9.0,24,1.0,1.0,47.0,99.187,15099.397263049175,394.0,30
options/updateOptionVotes,2023-10-09 14:37:14.243000+00:00,2.14,548.7116148140161,2,S026,v4,option_19,5.0,4.0,-1.0,10.0,15.0,voting,v4_long_interactive,,,4.0,,,,-9.0,24,1.0,1.0,48.0,101.327,15648.108877863193,385.0,31
options/updateOptionVotes,2023-10-09 14:37:15.806000+00:00,1.5630000000000002,391.1764686290793,2,S026,v4,option_20,5.0,4.0,-1.0,11.0,14.0,voting,v4_long_interactive,,,7.0,,,,-9.0,24,1.0,1.0,49.0,102.89,16039.28534649227,376.0,32
options/updateOptionVotes,2023-10-09 14:37:17.338000+00:00,1.532,412.6093811826056,2,S026,v4,option_9,5.0,4.0,-1.0,12.0,13.0,voting,v4_long_interactive,,,3.0,,,,-9.0,24,1.0,1.0,50.0,104.422,16451.894727674877,367.0,33
options/updateOptionVotes,2023-10-09 14:37:21.186000+00:00,3.848,1210.3088198156488,3,S026,v4,option_30,5.0,3.0,-2.0,13.0,12.0,voting,v4_long_interactive,,,18.0,,,,-16.0,24,1.0,1.0,51.0,108.27,17662.203547490524,351.0,34
options/updateOptionVotes,2023-10-09 14:37:23.603000+00:00,2.4170000000000003,382.4867432745054,2,S026,v4,option_30,3.0,3.0,0.0,13.0,12.0,voting,v4_long_interactive,,,18.0,,,,0.0,24,0.0,0.0,51.0,110.687,18044.69029076503,351.0,35
options/updateOptionVotes,2023-10-09 14:37:25.446000+00:00,1.843,287.93055966518614,2,S026,v4,option_30,3.0,4.0,1.0,13.0,12.0,voting,v4_long_interactive,,,18.0,,,,7.0,24,0.0,0.0,51.0,112.53,18332.620850430216,358.0,36
options/updateOptionVotes,2023-10-09 14:37:27.034000+00:00,1.588,300.6323091028496,2,S026,v4,option_1,5.0,4.0,-1.0,14.0,11.0,voting,v4_long_interactive,,,2.0,,,,-9.0,24,1.0,1.0,52.0,114.118,18633.253159533066,349.0,37
options/updateOptionVotes,2023-10-09 14:37:28.542000+00:00,1.508,425.9904636670912,2,S026,v4,option_31,5.0,4.0,-1.0,15.0,10.0,voting,v4_long_interactive,,,5.0,,,,-9.0,24,1.0,1.0,53.0,115.626,19059.24362320016,340.0,38
options/updateOptionVotes,2023-10-09 14:37:30.060000+00:00,1.518,349.9680677210353,2,S026,v4,option_21,5.0,4.0,-1.0,16.0,9.0,voting,v4_long_interactive,,,22.0,,,,-9.0,24,1.0,1.0,54.0,117.144,19409.211690921195,331.0,39
options/updateOptionVotes,2023-10-09 14:37:31.715000+00:00,1.655,384.2130911342688,2,S026,v4,option_6,5.0,4.0,-1.0,17.0,8.0,voting,v4_long_interactive,,,20.0,,,,-9.0,24,1.0,1.0,55.0,118.799,19793.424782055463,322.0,40
options/updateOptionVotes,2023-10-09 14:37:33.310000+00:00,1.595,370.8340989026467,2,S026,v4,option_26,5.0,4.0,-1.0,18.0,7.0,voting,v4_long_interactive,,,1.0,,,,-9.0,24,1.0,1.0,56.0,120.394,20164.258880958107,313.0,41
options/updateOptionVotes,2023-10-09 14:37:35.020000+00:00,1.71,385.34910904048775,2,S026,v4,option_16,5.0,4.0,-1.0,19.0,6.0,voting,v4_long_interactive,,,6.0,,,,-9.0,24,1.0,1.0,57.0,122.104,20549.6079899986,304.0,42
options/updateOptionVotes,2023-10-09 14:37:41.275000+00:00,6.255,2391.744049154397,2,S026,v4,option_3,0.0,3.0,3.0,20.0,5.0,voting,v4_long_interactive,,,19.0,,,,9.0,24,1.0,1.0,58.0,128.359,22941.352039152996,313.0,43
options/updateOptionVotes,2023-10-09 14:37:42.851000+00:00,1.576,143.8060047663385,2,S026,v4,option_5,0.0,3.0,3.0,21.0,4.0,voting,v4_long_interactive,,,12.0,,,,9.0,24,1.0,1.0,59.0,129.935,23085.15804391933,322.0,44
options/updateOptionVotes,2023-10-09 14:37:44.168000+00:00,1.317,93.3410965865771,2,S026,v4,option_2,0.0,3.0,3.0,22.0,3.0,voting,v4_long_interactive,,,11.0,,,,9.0,24,1.0,1.0,60.0,131.252,23178.499140505908,331.0,45
options/updateOptionVotes,2023-10-09 14:37:45.630000+00:00,1.462,77.7878602303487,2,S026,v4,option_29,0.0,3.0,3.0,23.0,2.0,voting,v4_long_interactive,,,16.0,,,,9.0,24,1.0,1.0,61.0,132.714,23256.287000736254,340.0,46
options/updateOptionVotes,2023-10-09 14:37:47.418000+00:00,1.788,95.48058328070118,2,S026,v4,option_28,0.0,3.0,3.0,24.0,1.0,voting,v4_long_interactive,,,15.0,,,,9.0,24,1.0,1.0,62.0,134.502,23351.76758401696,349.0,47
options/updateOptionVotes,2023-10-09 14:37:56.014000+00:00,8.596,2794.855032628075,2,S026,v4,option_29,3.0,2.0,-1.0,23.0,2.0,voting,v4_long_interactive,,,16.0,,,,-5.0,24,-1.0,1.0,63.0,143.09799999999998,26146.62261664504,344.0,48
options/updateOptionVotes,2023-10-09 14:38:23.262000+00:00,27.24799999999999,7316.796408733775,2,S026,v4,option_14,4.0,5.0,1.0,2.0,23.0,voting,v4_long_interactive,,,14.0,,,,9.0,24,-21.0,21.0,84.0,170.34599999999998,33463.41902537881,353.0,49
options/updateOptionVotes,2023-10-09 14:38:34.613000+00:00,11.351,1520.6856364608996,2,S026,v4,option_25,4.0,5.0,1.0,5.0,20.0,voting,v4_long_interactive,,,21.0,,,,9.0,24,3.0,3.0,87.0,181.697,34984.10466183971,362.0,50
options/updateOptionVotes,2023-10-09 14:38:39.991000+00:00,5.378,1460.191183303036,2,S026,v4,option_23,4.0,5.0,1.0,7.0,18.0,voting,v4_long_interactive,,,17.0,,,,9.0,24,2.0,2.0,89.0,187.075,36444.29584514275,371.0,51
options/updateOptionVotes,2023-10-09 14:38:47.552000+00:00,7.560999999999999,3045.173556260684,2,S026,v4,option_19,4.0,5.0,1.0,10.0,15.0,voting,v4_long_interactive,,,4.0,,,,9.0,24,3.0,3.0,92.0,194.636,39489.46940140343,380.0,52
options/updateOptionVotes,2023-10-09 14:38:55.302000+00:00,7.75,1157.731381364598,2,S026,v4,option_20,4.0,5.0,1.0,11.0,14.0,voting,v4_long_interactive,,,7.0,,,,9.0,24,1.0,1.0,93.0,202.386,40647.20078276803,389.0,53
options/updateOptionVotes,2023-10-09 14:39:00.611000+00:00,5.309,1245.191650990028,2,S026,v4,option_9,4.0,5.0,1.0,12.0,13.0,voting,v4_long_interactive,,,3.0,,,,9.0,24,1.0,1.0,94.0,207.695,41892.39243375805,398.0,54
options/updateOptionVotes,2023-10-09 14:39:03.808000+00:00,3.197,938.7456720973372,2,S026,v4,option_30,4.0,5.0,1.0,13.0,12.0,voting,v4_long_interactive,,,18.0,,,,9.0,24,1.0,1.0,95.0,210.892,42831.13810585539,407.0,55
options/updateOptionVotes,2023-10-09 14:39:10.579000+00:00,6.771,928.8364874245224,3,S026,v4,option_31,4.0,5.0,1.0,15.0,10.0,voting,v4_long_interactive,,,5.0,,,,9.0,24,2.0,2.0,97.0,217.663,43759.97459327991,416.0,56
options/updateOptionVotes,2023-10-09 14:39:12.549000+00:00,1.97,374.3090503268261,2,S026,v4,option_21,4.0,4.0,0.0,16.0,9.0,voting,v4_long_interactive,,,22.0,,,,0.0,24,1.0,1.0,98.0,219.633,44134.28364360674,416.0,57
options/updateOptionVotes,2023-10-09 14:39:15.743000+00:00,3.194,905.076413031092,2,S026,v4,option_21,4.0,5.0,1.0,16.0,9.0,voting,v4_long_interactive,,,22.0,,,,9.0,24,0.0,0.0,98.0,222.827,45039.36005663783,425.0,58
options/updateOptionVotes,2023-10-09 14:39:21.087000+00:00,5.343999999999999,1147.9557233041232,2,S026,v4,option_26,4.0,5.0,1.0,18.0,7.0,voting,v4_long_interactive,,,1.0,,,,9.0,24,2.0,2.0,100.0,228.171,46187.31577994196,434.0,59
options/updateOptionVotes,2023-10-09 14:39:31.493000+00:00,10.406,1112.516855298369,2,S026,v4,option_16,4.0,5.0,1.0,19.0,6.0,voting,v4_long_interactive,,,6.0,,,,9.0,24,1.0,1.0,101.0,238.577,47299.83263524032,443.0,60
options/updateOptionVotes,2023-10-09 14:39:45.162000+00:00,13.669,3528.081093491329,3,S026,v4,option_24,4.0,5.0,1.0,3.0,22.0,voting,v4_long_interactive,,,13.0,,,,9.0,24,-16.0,16.0,117.0,252.246,50827.913728731655,452.0,61
options/updateOptionVotes,2023-10-09 14:39:53.431000+00:00,8.269000000000002,1043.9732373804604,2,S026,v4,option_13,4.0,5.0,1.0,4.0,21.0,voting,v4_long_interactive,,,23.0,,,,9.0,24,1.0,1.0,118.0,260.515,51871.88696611211,461.0,62
options/updateOptionVotes,2023-10-09 14:40:13.199000+00:00,19.768,1902.7497048840191,2,S026,v4,option_6,4.0,5.0,1.0,17.0,8.0,voting,v4_long_interactive,,,20.0,,,,9.0,24,13.0,13.0,131.0,280.283,53774.63667099613,470.0,63
options/updateOptionVotes,2023-10-11 22:43:40.326000+00:00,17.180999999999997,4299.225687847507,2,S033,v4,option_8,0.0,2.0,2.0,23.0,2.0,voting,v4_long_interactive,,,1.0,,,,4.0,24,23.0,23.0,23.0,17.180999999999997,4299.225687847507,4.0,1
options/updateOptionVotes,2023-10-11 22:43:43.725000+00:00,3.399,369.0980271156439,2,S033,v4,option_10,0.0,1.0,1.0,24.0,1.0,voting,v4_long_interactive,,,7.0,,,,1.0,24,1.0,1.0,24.0,20.58,4668.323714963151,5.0,2
options/updateOptionVotes,2023-10-11 22:43:47.236000+00:00,3.511,610.1511954900488,2,S033,v4,option_28,0.0,1.0,1.0,22.0,3.0,voting,v4_long_interactive,,,9.0,,,,1.0,24,-2.0,2.0,26.0,24.091,5278.4749104532,6.0,3
options/updateOptionVotes,2023-10-11 22:43:49.991000+00:00,2.755,535.8943161433017,2,S033,v4,option_29,0.0,1.0,1.0,21.0,4.0,voting,v4_long_interactive,,,10.0,,,,1.0,24,-1.0,1.0,27.0,26.846,5814.369226596502,7.0,4
options/updateOptionPosition,2023-10-11 22:44:06.203000+00:00,16.212000000000003,3156.074761057916,1,S033,v4,option_8,,,,21.0,4.0,voting,v4_long_interactive,Neutral,Neutral,1.0,21.0,23.0,,,24,0.0,0.0,27.0,43.058,8970.443987654417,8.0,5
options/updateOptionPosition,2023-10-11 22:44:09.170000+00:00,2.967,1568.9610994319808,0,S033,v4,option_8,,,,21.0,4.0,voting,v4_long_interactive,Positive,Neutral,1.0,,,,,24,0.0,0.0,27.0,46.025,10539.405087086398,9.0,6
options/updateOptionVotes,2023-10-11 22:44:58.853000+00:00,49.68299999999997,10779.254032835075,2,S033,v4,option_2,0.0,4.0,4.0,9.0,16.0,voting,v4_long_interactive,,,5.0,,,,16.0,24,-12.0,12.0,39.0,95.70799999999996,21318.659119921474,25.0,7
options/updateOptionVotes,2023-10-11 22:45:05.951000+00:00,7.097999999999999,1695.4777595046476,2,S033,v4,option_3,0.0,4.0,4.0,7.0,18.0,voting,v4_long_interactive,,,11.0,,,,16.0,24,-2.0,2.0,41.0,102.80599999999995,23014.13687942612,41.0,8
options/updateOptionVotes,2023-10-11 22:45:11.059000+00:00,5.108,1004.2924676153384,3,S033,v4,option_21,0.0,4.0,4.0,1.0,24.0,voting,v4_long_interactive,,,22.0,,,,16.0,24,-6.0,6.0,47.0,107.91399999999996,24018.42934704146,57.0,9
options/updateOptionVotes,2023-10-11 22:45:13.332000+00:00,2.273,255.47000432656307,2,S033,v4,option_30,0.0,3.0,3.0,2.0,23.0,voting,v4_long_interactive,,,19.0,,,,9.0,24,1.0,1.0,48.0,110.18699999999995,24273.899351368025,66.0,10
options/updateOptionVotes,2023-10-11 22:45:16.899000+00:00,3.567,344.5844246501624,2,S033,v4,option_30,3.0,4.0,1.0,2.0,23.0,voting,v4_long_interactive,,,19.0,,,,7.0,24,0.0,0.0,48.0,113.75399999999996,24618.483776018187,73.0,11
options/updateOptionVotes,2023-10-11 22:45:19.567000+00:00,2.668,257.1328958695534,2,S033,v4,option_15,0.0,4.0,4.0,3.0,22.0,voting,v4_long_interactive,,,16.0,,,,16.0,24,1.0,1.0,49.0,116.42199999999995,24875.61667188774,89.0,12
options/updateOptionVotes,2023-10-11 22:45:21.532000+00:00,1.965,242.09262146988155,2,S033,v4,option_17,0.0,4.0,4.0,4.0,21.0,voting,v4_long_interactive,,,17.0,,,,16.0,24,1.0,1.0,50.0,118.38699999999996,25117.70929335762,105.0,13
options/updateOptionVotes,2023-10-11 22:45:24.210000+00:00,2.678,338.64356110935137,2,S033,v4,option_23,0.0,4.0,4.0,5.0,20.0,voting,v4_long_interactive,,,15.0,,,,16.0,24,1.0,1.0,51.0,121.06499999999996,25456.35285446697,121.0,14
options/updateOptionVotes,2023-10-11 22:45:27.641000+00:00,3.431,416.3915823087256,3,S033,v4,option_22,0.0,4.0,4.0,6.0,19.0,voting,v4_long_interactive,,,13.0,,,,16.0,24,1.0,1.0,52.0,124.49599999999997,25872.744436775694,137.0,15
options/updateOptionVotes,2023-10-11 22:45:30.386000+00:00,2.745,767.7054303296219,2,S033,v4,option_20,0.0,4.0,4.0,8.0,17.0,voting,v4_long_interactive,,,14.0,,,,16.0,24,2.0,2.0,54.0,127.24099999999996,26640.44986710532,153.0,16
options/updateOptionVotes,2023-10-11 22:45:33.300000+00:00,2.914,436.0787673525376,2,S033,v4,option_4,0.0,4.0,4.0,10.0,15.0,voting,v4_long_interactive,,,6.0,,,,16.0,24,2.0,2.0,56.0,130.15499999999997,27076.528634457856,169.0,17
options/updateOptionVotes,2023-10-11 22:45:35.471000+00:00,2.171,339.4297970351159,2,S033,v4,option_24,0.0,4.0,4.0,11.0,14.0,voting,v4_long_interactive,,,18.0,,,,16.0,24,1.0,1.0,57.0,132.32599999999996,27415.95843149297,185.0,18
options/updateOptionVotes,2023-10-11 22:45:38.981000+00:00,3.51,517.5587058260253,2,S033,v4,option_26,0.0,3.0,3.0,12.0,13.0,voting,v4_long_interactive,,,24.0,,,,9.0,24,1.0,1.0,58.0,135.83599999999996,27933.517137319,194.0,19
options/updateOptionVotes,2023-10-11 22:45:42.896000+00:00,3.915,769.586643741683,2,S033,v4,option_26,3.0,4.0,1.0,12.0,13.0,voting,v4_long_interactive,,,24.0,,,,7.0,24,0.0,0.0,58.0,139.75099999999998,28703.103781060683,201.0,20
options/updateOptionVotes,2023-10-11 22:45:44.865000+00:00,1.969,341.7169511816894,2,S033,v4,option_5,0.0,4.0,4.0,13.0,12.0,voting,v4_long_interactive,,,12.0,,,,16.0,24,1.0,1.0,59.0,141.71999999999997,29044.82073224237,217.0,21
options/updateOptionVotes,2023-10-11 22:45:46.902000+00:00,2.037,304.4930355644981,2,S033,v4,option_27,0.0,4.0,4.0,14.0,11.0,voting,v4_long_interactive,,,4.0,,,,16.0,24,1.0,1.0,60.0,143.75699999999998,29349.31376780687,233.0,22
options/updateOptionVotes,2023-10-11 22:45:48.971000+00:00,2.069,387.8858296905156,2,S033,v4,option_7,0.0,4.0,4.0,15.0,10.0,voting,v4_long_interactive,,,3.0,,,,16.0,24,1.0,1.0,61.0,145.82599999999996,29737.199597497383,249.0,23
